log2FoldChange	padj
Niben101Scf02168g02012	8.77677441094493	1.04457121426054e-09
Niben101Scf04401g06001	8.1215918778115	3.96488049561787e-49
Niben101Scf10169g00005	8.74154144903676	4.65694023898911e-19
Niben101Scf07757g00006	4.77884102007226	9.21073700110853e-49
Niben101Scf03422g04036	7.17716570756778	1.1463184447212e-48
Niben101Scf24496g01001	8.69721877795486	1.46465838761159e-26
Niben101Scf01241g02004	5.4866363056365	1.41049630473918e-47
Niben101Scf01494g09005	8.66267606343475	2.17443847081578e-10
Niben101Scf01534g02014	8.62955674937403	4.29028011707606e-36
Niben101Scf03026g01009	6.75044625362914	1.60476721623863e-47
Niben101Ctg14017g00003	-8.62830645525587	0.000479396877712052
Niben101Scf04046g00002	6.71031366247686	1.89565793376248e-47
Niben101Scf00700g00005	8.61573157082075	2.14693279312327e-23
Niben101Scf01529g02004	4.87770246322832	7.08194731490431e-47
Niben101Scf01718g01010	-5.64428994111029	8.38557179216995e-47
Niben101Scf02821g14003	-8.60100313760525	2.91934788039288e-07
Niben101Scf04702g06003	8.57758360030121	2.81404033120223e-18
Niben101Scf03877g00018	8.55487309179474	4.77425817162015e-09
Niben101Scf05442g03015	4.70148557600675	5.42924207420597e-46
Niben101Scf08478g02009	-8.55050175636546	8.44700828040288e-09
Niben101Scf08575g03004	7.37409754240127	5.87136150840014e-46
Niben101Scf02790g05015	-2.29040098398276	1.3954457225527e-45
Niben101Scf03400g02010	8.54983932804367	1.9006776156353e-10
Niben101Scf08168g00003	8.50531447181847	3.4254213115097e-08
Niben101Scf10488g01001	6.43074586451356	2.19069655051429e-45
Niben101Scf01090g00001	8.50172344930507	2.86751827781952e-08
Niben101Scf11706g00004	3.28449655537072	2.91568426086527e-45
Niben101Scf02658g01008	5.1244574441258	5.6007411894989e-45
Niben101Scf04030g01005	8.48756059123521	1.11397450795001e-07
Niben101Scf04003g08001	4.96985925423733	9.61270545997976e-45
Niben101Scf04629g01005	8.4534172985616	5.41891704584611e-09
Niben101Scf00151g07004	8.45244227565371	8.80761762312063e-11
Niben101Scf12270g02002	7.03642936822219	3.80766301723759e-44
Niben101Scf04096g03009	2.54978145502153	5.46361255603067e-44
Niben101Scf06822g02009	8.4455164149084	1.42396212828218e-12
Niben101Scf01002g01001	-8.43774849752396	4.82615406251693e-10
Niben101Scf05824g02004	7.25802373775574	9.16984353635835e-44
Niben101Scf00264g02010	4.96724008004879	3.16753851374138e-43
Niben101Scf01240g05002	-8.42043789847827	0.000138940417789597
Niben101Scf02639g03007	6.4054126577118	4.32857494471157e-43
Niben101Scf03096g01022	8.4116656529367	7.72670656470079e-27
Niben101Scf02465g00004	5.19902247621731	4.53980678453787e-43
Niben101Scf04260g02013	8.40777311621526	2.39168819555017e-09
Niben101Ctg11882g00001	8.40516357121652	7.6297306351458e-09
