log2FoldChange	padj
Niben101Scf05442g03015	7.402573898494	2.21950024192076e-112
Niben101Scf02160g01003	13.6671098912202	4.29784412492757e-19
Niben101Scf06447g00014	4.86921951365414	2.12975671260423e-109
Niben101Scf03265g00012	3.97210375687703	5.28266500909404e-109
Niben101Scf15467g02029	13.6460191041337	1.19345366302093e-13
Niben101Scf05824g04004	13.6396495359367	6.40628732509723e-22
Niben101Scf14852g00006	7.65575817225736	2.37532681015509e-108
Niben101Scf03861g00009	10.6630397723783	3.48149507281545e-108
Niben101Scf04401g06001	13.6194881431503	1.96475000696771e-27
Niben101Scf00883g12009	-13.5994580132254	7.46393703146769e-14
Niben101Scf02736g02001	7.70555963502179	2.18347179089218e-107
Niben101Scf00594g00001	-13.5486307481063	8.47900178827387e-26
Niben101Scf01147g04015	10.8238072034896	3.02918481406966e-107
Niben101Scf03927g03006	13.4994777103	3.54558348163644e-15
Niben101Scf05368g06016	6.73171714667155	7.73271665788475e-107
Niben101Scf02171g00007	7.49253284347563	1.26995210337233e-105
Niben101Scf04787g02002	13.4795702340383	3.97895282448603e-31
Niben101Scf01445g02008	13.3814827650497	1.69804453051599e-25
Niben101Scf09554g01006	4.98844828182665	1.37785073294535e-105
Niben101Scf02763g03011	13.3213730261519	1.77791175697538e-24
Niben101Scf07586g00004	8.94808386212503	2.33716320911536e-105
Niben101Scf02351g08017	13.2798988021396	4.18424931806703e-23
Niben101Scf03930g00018	9.34359020484644	1.18644252841105e-104
Niben101Scf00264g02010	7.91057979765346	2.30446895539233e-104
Niben101Scf06249g05020	13.2677188023715	6.27131731247712e-19
Niben101Scf04594g02003	13.1877629401064	5.68480833399838e-24
Niben101Scf11232g01012	8.41562146374949	2.24403196259764e-103
Niben101Scf03226g03006	13.1670461382239	3.3386036409936e-23
Niben101Scf09387g02004	8.42714901942978	3.00917783762543e-103
Niben101Scf04020g00006	13.1472239177496	4.20360109104983e-13
Niben101Scf08020g06001	8.20843353829718	8.02374453681223e-103
Niben101Scf00220g03001	10.068974976717	1.91534389961593e-102
