log2FoldChange	padj
Niben101Scf02026g03009	-7.17979908411765	2.02499461363393e-06
Niben101Scf01032g00006	-2.41903742414546	3.44400084341683e-19
Niben101Scf03160g01004	-7.16878991957719	5.60287271967544e-05
Niben101Scf00108g01009	-7.16326591239347	0.000976124402748324
Niben101Scf10448g01003	-4.48234195743397	4.73901844441338e-19
Niben101Scf03141g07008	3.65120729004665	6.07257755573658e-19
Niben101Scf14882g01005	3.06689483348822	8.81067861638606e-19
Niben101Scf18347g00001	-2.76059895957453	8.81067861638606e-19
Niben101Scf03420g01001	6.33685718727271	1.00867831611056e-18
Niben101Scf06275g04004	-7.13020386805222	1.03309607142559e-05
Niben101Scf00481g04007	-7.11827384516353	8.68406102225289e-07
Niben101Scf06560g02002	3.29189808398967	1.05087720830743e-18
Niben101Scf06826g07003	-4.6714083844547	1.09531362587543e-18
Niben101Scf00726g02017	-7.10390653333048	0.00908830988254898
Niben101Scf01181g01007	-4.39480071820816	1.1217700227598e-18
Niben101Scf01593g04006	-7.09869083704104	4.94869117531714e-07
Niben101Scf03444g04026	2.52395919965988	1.18932797862649e-18
Niben101Scf00823g00001	-7.07272954239032	2.8988738410166e-05
Niben101Scf04926g03003	3.08018821723561	1.24967682164837e-18
Niben101Scf01972g04006	-3.73086279883976	1.31930401739713e-18
Niben101Scf09701g03004	-7.07092300852361	9.65909952350477e-06
Niben101Scf03169g06008	-4.73806730931431	1.52449651736459e-18
Niben101Scf09701g01011	7.03365543860772	1.45912452387737e-05
Niben101Scf03809g01015	7.01265188544457	0.00171978325547897
Niben101Scf10751g00001	3.42238441700009	1.66247430699473e-18
Niben101Scf09517g01008	-3.33554304795412	1.84487480164577e-18
Niben101Scf32747g00001	-6.99819874942437	3.30989410310836e-06
Niben101Scf15067g04021	1.7288682647055	2.49432421605227e-18
Niben101Scf06249g00005	-6.96984864050349	2.05174668448377e-11
Niben101Scf08652g00013	-4.05596897478019	4.02545246900667e-18
Niben101Scf10067g02023	-2.35660356612476	4.06230823685234e-18
Niben101Scf00202g07004	-6.95617230761162	7.40559959463351e-06
Niben101Scf03214g00006	-2.38312950395589	4.07248402491369e-18
Niben101Scf09885g01016	-6.94752443708198	1.80010222103926e-06
Niben101Scf27945g00015	2.28306909137462	4.23087600638092e-18
Niben101Scf02194g00010	6.93835587009866	0.000615592027065221
Niben101Scf11137g00006	-3.54321342840403	4.75805396269225e-18
Niben101Scf00211g00046	1.49958543975991	5.38707486578343e-18
Niben101Scf01188g00024	-6.93351697094965	4.69581761652478e-05
Niben101Scf04198g07011	1.9613954198913	5.53645328554469e-18
Niben101Scf06631g00013	-3.6699893599754	7.10921824839219e-18
Niben101Scf12983g00004	-6.92032548252202	2.8364858099084e-05
Niben101Scf05201g05004	1.99946712146418	8.82805295338763e-18
Niben101Scf07228g00004	-6.91668354516388	4.36714559719986e-06
Niben101Scf05438g02004	2.48452839609719	8.84564051430958e-18
Niben101Scf06493g00022	2.39309897233093	9.64240505461496e-18
Niben101Scf03280g00007	2.51823616991843	9.95592093155945e-18
Niben101Scf00202g02008	-2.49724285828638	1.07495358415418e-17
Niben101Scf00016g01009	6.88309700854451	0.000431077048298863
Niben101Scf04841g00032	5.34603058004858	1.19946038711659e-17
Niben101Scf04007g01012	-2.92645600098168	1.49432829523813e-17
Niben101Scf01143g09001	3.25998423569027	1.51908735534413e-17
Niben101Scf04042g00001	-6.86625722795784	3.53817068387808e-06
Niben101Scf07663g00007	-6.86321175503183	4.62943984030594e-06
Niben101Scf09284g01003	-2.88147622261623	1.51916527781595e-17
Niben101Scf08033g02012	-3.44646193589086	1.5587760723372e-17
Niben101Scf01085g02012	-6.85913961113308	1.62098799068645e-06
Niben101Scf06909g04003	-2.52575193425233	1.68129692030373e-17
Niben101Scf00163g15011	-4.27623081528653	1.72678400810673e-17
Niben101Scf02913g00014	6.83439726575945	0.00121665033721689
Niben101Scf04393g00002	2.72027194458894	2.39839796480681e-17
Niben101Scf07850g08004	6.83034348883539	0.00370093703603972
Niben101Scf11383g00017	1.9529817382175	2.40508524226771e-17
Niben101Scf01063g03007	1.48734834520793	2.435854466379e-17
Niben101Scf02907g06004	6.82195449344544	0.00146574471377968
Niben101Scf00229g06005	-3.77973513515876	3.53678027371901e-17
Niben101Ctg14095g00001	-6.79887521788513	6.07850554955537e-09
Niben101Scf04392g04008	3.99199506323756	3.84294934429945e-17
Niben101Scf08721g01032	6.50293362855972	4.60620061618649e-17
Niben101Scf01269g08007	2.14852906770139	5.12349045270704e-17
Niben101Scf06349g02013	-2.34290578575324	5.28404349937142e-17
Niben101Scf04205g02003	1.35398765714231	7.67266571935432e-17
Niben101Ctg11483g00004	2.43201638045357	7.84895034496752e-17
Niben101Scf06101g00013	6.76224771146054	0.000676578086216711
Niben101Scf00061g00002	6.6627343860527	1.11459518761746e-16
Niben101Scf03814g00003	-6.75610976563975	1.35966102973182e-05
Niben101Scf01817g01001	-6.73750061726039	3.50881745570839e-05
Niben101Scf03534g01005	2.15908689313193	1.12626075700996e-16
Niben101Scf03370g04009	-2.06087322091738	1.43578282185529e-16
Niben101Scf03853g02005	3.83301162325134	1.43578282185529e-16
Niben101Scf06986g01012	6.72306177057099	2.339401743655e-07
Niben101Scf07428g02018	2.10785956191944	1.43578282185529e-16
Niben101Scf02552g03001	6.72237115731513	3.23001970069145e-07
Niben101Scf05099g01002	4.22324775201464	1.58401436504095e-16
Niben101Scf06607g00001	-4.4147188493421	1.58401436504095e-16
Niben101Scf03385g06010	-6.72082932418348	1.88799360862463e-06
Niben101Scf01001g01001	-2.52049502810686	1.90969391252174e-16
Niben101Scf01283g02011	2.09222222097293	2.17822390610031e-16
Niben101Scf10749g02003	2.78382207577289	2.26128009574738e-16
Niben101Scf20887g00008	-6.69087932780474	2.13010662939345e-07
Niben101Scf02411g01001	3.95394147648986	2.58153398417423e-16
Niben101Scf04481g00023	-2.6904797302353	2.58153398417423e-16
Niben101Scf02983g02002	-6.68757814297038	1.00545633564194e-05
Niben101Scf03894g02017	-4.72201403143368	2.62061431526278e-16
Niben101Scf01518g02002	-6.68648855379349	1.76191357494578e-05
Niben101Scf00128g02010	1.62274224701446	2.89425899703472e-16
Niben101Scf04494g00022	-4.02052573174532	2.89425899703472e-16
Niben101Scf01219g03010	-6.66954247639314	1.57047064773501e-05
Niben101Scf00159g08017	4.76767196703833	3.94930073525905e-16
Niben101Scf04212g00015	-6.66875806709276	6.20567909846449e-06
Niben101Scf05749g02030	2.35552487116485	4.12965336141197e-16
Niben101Scf08341g04007	2.00303241671241	4.46971815800294e-16
Niben101Scf08329g00002	-6.63298330068717	7.5960898226161e-06
Niben101Scf11264g01029	-2.68763995416346	4.85207543362644e-16
Niben101Scf01022g02008	-2.87207215572643	5.56583788568909e-16
Niben101Scf01240g07012	-6.60663144396969	5.45270890225227e-10
Niben101Scf04847g00002	-2.56504185569717	5.68476850328264e-16
Niben101Scf07586g02002	-6.60261088904559	6.32053865545925e-06
Niben101Scf03011g01021	-6.59148377355035	3.7811197187138e-05
Niben101Scf12789g00027	-4.29651886823995	5.69585214159411e-16
Niben101Scf07309g00003	-2.34572632926693	5.72230084813231e-16
Niben101Scf18293g00003	-6.59014263202615	0.00131522903038604
Niben101Scf08134g01005	-2.39364432082809	6.41181166856358e-16
Niben101Scf02569g03013	2.51521868707349	7.24900390710547e-16
Niben101Scf06447g00004	2.29433908173533	7.6837297777491e-16
Niben101Scf01687g01009	2.25843107275832	7.91369942875197e-16
Niben101Scf01143g03007	-6.55077002476953	0.000288194230950417
Niben101Scf01240g07003	-4.14885915689552	8.93606158326041e-16
Niben101Scf01895g00020	-6.54454504761017	4.8794042939684e-08
Niben101Scf03894g02023	1.86127126201427	1.01720373143188e-15
Niben101Scf04922g00004	-3.1999894622069	1.02406430750888e-15
Niben101Scf01506g03005	-6.53066733409556	1.72936087507582e-05
Niben101Scf01824g00013	-3.65787236274705	1.03803556208281e-15
Niben101Scf00739g02003	-6.51392502715235	2.50321928455457e-05
Niben101Scf05178g00001	3.28001446420019	1.05882837141063e-15
Niben101Scf03867g02041	-3.64778461067067	1.08751213802605e-15
Niben101Scf04944g05002	6.5037008178969	1.60005338335676e-14
Niben101Scf02004g00031	2.06010736601697	1.39746740287311e-15
Niben101Scf00180g07008	6.49803136690506	0.0049819686612021
Niben101Scf01633g00027	1.60807678074449	1.41483468165834e-15
Niben101Scf03457g01001	-6.49767647781158	0.00045985966677913
Niben101Scf05385g04008	4.68623480017753	1.62002895144679e-15
Niben101Scf01795g18004	-6.49407950317014	4.30437368946987e-06
Niben101Scf02511g08002	3.73861203041627	1.74976757527904e-15
Niben101Scf00705g02004	6.48069956656268	0.000354871064373934
Niben101Scf01249g06014	-2.83933941723885	1.89659959243443e-15
Niben101Scf08987g00006	4.88469038368765	1.90986274418873e-15
Niben101Scf20506g00006	-6.4801193263861	3.12881781524862e-05
Niben101Scf00984g08003	-2.44282324068927	2.04682631188626e-15
Niben101Scf17398g00005	-6.47564855137972	2.67669565079585e-05
Niben101Scf08341g11004	-6.47460226480254	1.19019043998133e-05
Niben101Scf10688g03006	2.03133119316558	2.31081822095146e-15
Niben101Scf04779g01006	-2.10748896756041	2.63507328824536e-15
Niben101Scf17891g03008	-6.47448585969822	8.20578117420905e-06
Niben101Scf06655g00008	6.47275490588934	0.0177587146054048
Niben101Scf09097g00008	-1.49422729826388	2.8315968278239e-15
Niben101Scf07027g04006	1.95159412030471	2.86395856426189e-15
Niben101Scf14958g00006	2.6229634833062	2.98012300409383e-15
Niben101Scf02749g03007	1.7227501401765	3.07900688372956e-15
Niben101Scf06579g01016	6.43878864110945	4.64249462109795e-05
Niben101Scf03600g04029	1.65382813544701	3.5556130449449e-15
Niben101Scf21895g00005	-6.43743947137349	2.54110913154671e-05
Niben101Scf01739g08010	4.47733744885501	3.82847483465502e-15
Niben101Scf03930g04019	-6.43534568869262	1.39894032874403e-05
Niben101Scf14922g00029	3.01883319815697	4.02228782901372e-15
Niben101Scf06504g00002	-6.1274070815387	4.26524783069557e-15
Niben101Scf11670g02015	-3.63958676445027	4.40862419905743e-15
Niben101Ctg16317g00001	-6.4249689790068	0.000145230568753239
Niben101Scf04867g00002	1.90357330467365	4.52445712122357e-15
Niben101Scf08467g03010	-6.40819957009009	0.000619340375375153
Niben101Scf08651g02001	-4.16789935976115	4.73918668945236e-15
Niben101Scf38299g00004	6.38084289923554	0.000162722252094246
Niben101Scf01105g03002	-2.22817006096416	5.21207406673735e-15
Niben101Scf03644g03019	-2.77472842347436	5.21207406673735e-15
Niben101Scf02083g03005	-6.37784683968476	0.00467977679642444
Niben101Scf01964g03005	-6.3768813665507	1.35036500926385e-13
Niben101Scf10205g00001	2.0542186920941	5.82372561440738e-15
Niben101Scf01150g01012	-5.73304856784757	5.91863922847292e-15
Niben101Scf04820g03002	-6.37247168685622	0.000178138042485337
Niben101Scf01155g04007	-3.84908367603055	6.36798815239994e-15
Niben101Scf00307g01015	-6.36643550865679	0.000153847593614128
Niben101Scf05177g03023	-5.49937988116845	6.71064992741784e-15
Niben101Scf05369g00007	-2.95298443084328	6.72607485462642e-15
Niben101Scf07255g01012	1.72253867745145	1.02270699235722e-14
Niben101Scf06127g00008	2.21287952810661	1.13475546154224e-14
Niben101Scf02059g03004	-6.34770135528772	0.000981932092576442
Niben101Scf08698g02019	1.68722949463938	1.38888460866155e-14
Niben101Scf01826g07010	1.5007656681618	1.44075441721454e-14
Niben101Scf06876g01043	1.8676354391656	1.51214984148124e-14
Niben101Scf01721g08012	2.14314902796695	1.60005338335676e-14
Niben101Scf05860g01019	2.03754202125582	1.60005338335676e-14
Niben101Scf04503g01013	-6.32490599834113	1.11755915109995e-05
Niben101Scf01694g09005	-6.32382753828334	1.2817803717751e-07
Niben101Scf00563g03001	-2.69285800358098	1.86636987512571e-14
Niben101Scf10316g01005	-6.30391619469744	1.6409600231801e-05
Niben101Scf25794g00004	2.8048867030454	2.12650065479171e-14
Niben101Scf06716g01002	-2.46454390171949	2.12969495509902e-14
Niben101Scf02408g04020	-6.29036916075105	0.000205063656784969
Niben101Scf03926g00001	-2.12772864088628	2.56070268104699e-14
Niben101Scf04240g03001	-4.0646615424648	2.72039754100685e-14
Niben101Scf00474g13005	6.27387831001477	1.63650897242639e-10
Niben101Scf10986g00001	-3.86396661812406	3.00080937492173e-14
Niben101Scf00108g02006	-6.26492815859357	0.000163795925837423
Niben101Scf02180g00002	1.63486472017402	3.18614607420301e-14
Niben101Scf00350g04010	6.26156455463493	0.00182206946234159
Niben101Scf05618g02004	1.94408682170181	3.33617848824518e-14
Niben101Scf01642g03011	-2.5782619434275	3.42647273780717e-14
Niben101Scf05206g02002	6.25501102694656	0.00199401234302063
Niben101Scf06779g00008	-2.9681126380592	3.48822959796292e-14
Niben101Scf11631g00006	6.2497531176996	0.0017442697915826
Niben101Scf02471g05010	1.27616000605936	3.60771789968507e-14
Niben101Scf05229g04025	-6.24554898997899	0.012769107013129
Niben101Scf00185g04007	-4.19250874157252	4.11393335946988e-14
Niben101Scf00895g00019	-6.23263312657527	5.03901121816527e-05
Niben101Scf02348g12005	6.2299376257077	0.000134575083312234
Niben101Scf07339g02015	-2.68089274774307	4.12973077082183e-14
Niben101Ctg14845g00001	1.78356927983928	4.16823347994111e-14
Niben101Scf01437g03008	-6.22809494190834	0.000288014162049276
Niben101Scf00307g04006	-6.22459447510942	7.49095884714896e-05
Niben101Scf06358g00012	-3.39407734567372	4.32915769356877e-14
Niben101Scf13935g00003	-2.86258043003427	4.32915769356877e-14
Niben101Scf21684g00013	-6.2055463546579	0.0148036772131987
Niben101Scf03804g09010	-4.75572988212167	4.61615444902733e-14
Niben101Scf01855g00004	-4.1899174659382	4.70660646584905e-14
Niben101Scf02494g09005	-6.19208006610277	6.16600003548548e-05
Niben101Scf02583g00004	-2.71333169349298	5.01681464949277e-14
Niben101Scf07783g01018	-3.13095689963551	5.04598093549874e-14
Niben101Scf04253g02004	2.58409447340607	5.17636445770536e-14
Niben101Scf07026g00016	-3.01108736635318	5.17636445770536e-14
Niben101Scf07121g05012	6.16723782160268	0.000266906159491425
Niben101Scf00709g04011	4.47658423327098	5.41510598141677e-14
Niben101Scf02455g01011	-1.67091998836247	5.57963664659078e-14
Niben101Scf00246g01001	-3.48605689160012	5.64153578789828e-14
Niben101Scf00576g02001	6.1633084936571	0.00334412832868215
Niben101Scf09268g00008	1.461418092023	5.72801763635041e-14
Niben101Scf03504g05001	-6.14609222101031	2.29065870807652e-05
Niben101Scf06280g06001	2.97613090205648	5.8073049943881e-14
Niben101Scf02494g01018	-3.29382724565575	6.06109221677985e-14
Niben101Scf14688g00018	2.00230532657141	6.06109221677985e-14
Niben101Scf03930g05037	6.13492476943695	0.0409421715202421
Niben101Scf05283g00016	2.89219331459011	7.1226892947834e-14
Niben101Ctg12976g00003	-6.12984854887379	9.70942302790362e-05
Niben101Scf05562g00019	3.01763343900038	9.76446423525686e-14
Niben101Scf13203g01005	1.67368470981223	9.93933975703705e-14
Niben101Scf01283g00012	1.17352292574743	9.95655847552729e-14
Niben101Scf04375g02015	3.57704273795028	1.04495223952064e-13
Niben101Scf00063g13014	-3.71122212415189	1.10028258234093e-13
Niben101Scf04643g04001	-6.12170137878707	6.64228354131937e-06
Niben101Scf04033g03017	-6.11990696591828	2.92152818635038e-05
Niben101Scf02077g04009	-2.66992386525094	1.29204389832031e-13
Niben101Scf08390g04002	2.03488528160909	1.29204389832031e-13
Niben101Scf02474g01024	6.10212144647026	2.28187066425112e-06
Niben101Scf00712g16028	-4.06207236021136	1.32876220759582e-13
Niben101Scf01731g05006	-6.09990823295591	1.1985084549562e-11
Niben101Scf01627g02012	2.46961656244826	1.36671259067288e-13
Niben101Scf04184g04005	-6.07910962898142	0.00199251062150117
Niben101Scf08690g02001	-2.53988065709128	1.5495664605627e-13
Niben101Scf05761g01038	-6.0637034880695	0.000415595764403017
Niben101Scf09063g00003	1.12734890211576	1.63806663968331e-13
Niben101Scf11009g00040	-2.84857514077634	1.67314936515386e-13
Niben101Scf04504g01003	1.38790328381083	1.67790620003832e-13
Niben101Scf00046g05001	6.04934451509136	0.000432136827843967
Niben101Scf06684g03009	5.78659048340333	1.6938202140357e-13
Niben101Scf00725g03014	-4.04712226391758	1.72043539430216e-13
Niben101Scf05931g03010	-6.04879308058442	6.23737747588234e-13
Niben101Scf00410g01018	-6.04130433781652	0.0003685286522094
Niben101Scf02763g00016	2.67239534341757	1.73874599739316e-13
Niben101Scf00332g09009	-1.97760179234385	2.2408633433341e-13
Niben101Scf09455g01020	-6.03976248530626	6.53370063848897e-05
Niben101Scf03747g03001	-6.03689244502325	0.000195574914607782
Niben101Scf05378g01004	-3.4164520155345	2.36847418407703e-13
Niben101Scf08804g01009	2.11254849396643	2.37709397359271e-13
Niben101Scf05750g04002	-2.59491522812207	2.42682105844611e-13
Niben101Scf02632g06007	1.38549927555504	2.8358336121501e-13
Niben101Scf20935g00002	6.02146262487441	2.49873511464033e-09
Niben101Scf09321g00005	-4.32637442347123	3.01061642804272e-13
Niben101Scf11723g01004	-6.01955300635483	8.32358830699537e-05
Niben101Scf02358g02002	-2.56314108890263	3.03240735270795e-13
Niben101Scf09512g03008	6.01637858525524	5.57099343128335e-12
Niben101Scf04396g02018	-6.01136738832817	8.67302793562477e-05
Niben101Scf06223g00002	2.42996026065402	3.04039288281313e-13
Niben101Scf02145g09012	3.02102675717389	3.24238544889097e-13
Niben101Scf02819g00003	-2.27843541002889	3.24238544889097e-13
Niben101Scf01495g01001	-6.00804182553362	0.000126121462704618
Niben101Scf00576g02008	2.81927167244082	3.47517129791147e-13
Niben101Scf06748g00004	-6.00547881563042	0.000196875980894501
Niben101Scf01293g00002	-1.64826173075934	3.7487260031512e-13
Niben101Scf07058g00004	-6.00361982142915	0.00031738169974649
Niben101Scf02714g07006	-6.00120841863673	0.00142366009593845
Niben101Scf04306g00002	2.39532246660565	4.40205942452428e-13
Niben101Scf00369g13007	-3.60619380872872	4.93677508115778e-13
Niben101Scf04158g00001	-5.99889395284097	3.40375696015204e-05
Niben101Scf03049g06001	5.99562775416542	7.05750862223489e-07
Niben101Scf12382g00008	-3.23744148742712	5.07819609894058e-13
Niben101Scf03961g00003	-5.9952054044385	0.00616045159570054
Niben101Scf06017g01010	-2.78797144406583	5.59589068656595e-13
Niben101Scf02541g10027	-5.99222224232637	0.000429827724547068
Niben101Scf06823g02005	-3.17529946058269	5.87245861282758e-13
Niben101Scf09378g00010	3.44113708973443	6.03757351485306e-13
Niben101Scf02124g00017	2.93663447900691	6.05106378165108e-13
Niben101Scf13934g00014	5.98274113774027	6.68580648287744e-07
Niben101Scf08516g03003	-5.96645587680729	0.000171830318465357
